Furnace_temperature;Exist_temperature;Annealing_temperature;Thickness;Width;Sulfur_content;Copper_content;Nickel_content;Chromium_content;Molybdenum_content;Vanadium_content;Niobium_content;Total_Al_content;Acid_soluble_Al_content;Titanium_content;Boron_content;Tin_content;Arsenic_content;Zirconium_content;Calcium_content;Lead_content;Ceq;Pcm;Antimony_content;Nitrogen_content;Oxygen_content;Tungsten_content;yield-strength;tensile-strength;elongation
1229;853;568;3.0;885;0.0021;0.0113;0.0075;0.0145;0.0001;0.0003;0.0323;0.0466;0.0448;0.0158;0.0003;0.0031;0.0021;0.0001;0.0002;0.0001;0.21;0.12;0.001;0.003;0.002;0.0;467;518;32.5
1192;814;519;9.8;950;0.0034;0.0125;0.0111;0.0204;0.0008;0.0003;0.0018;0.0296;0.0244;0.0284;0.0003;0.0017;0.0029;0.0042;0.0017;0.0001;0.3;0.1957;0.0007;0.006;0.0;0.0;495;595;29.5
1227;883;563;5.0;1240;0.0044;0.0103;0.0041;0.0103;0.0021;0.0001;0.0397;0.0301;0.0274;0.0011;0.0;0.0016;0.0027;0.0021;0.0006;0.0018;0.2215;0.1091;0.0009;0.003;0.0;0.0;490;532;34.5
1215;834;554;8.0;1200;0.005;0.2875;0.0849;0.4844;0.0008;0.0021;0.0001;0.0209;0.0201;0.0031;0.0004;0.0018;0.0022;0.0;0.0007;0.0001;0.29;0.16;0.0016;0.0;0.0;0.0;393;508;30.5
1185;876;616;2.0;1225;0.0116;0.01;0.0054;0.0083;0.002;0.0003;0.0001;0.0376;0.0345;0.0001;0.0015;0.0008;0.0025;0.0003;0.0003;0.0001;0.0693;0.0537;0.0001;0.002;0.002;0.0;244;329;48.0
1187;806;554;8.8;1070;0.003;0.0121;0.0057;0.0122;0.003;0.0001;0.0199;0.0285;0.0242;0.0253;0.0002;0.001;0.0029;0.0011;0.0003;0.0001;0.2826;0.1836;0.0004;0.004;0.0;0.0;465;540;31.0
1230;838;529;3.5;1250;0.0018;0.0123;0.0053;0.0176;0.0001;0.0009;0.0547;0.023;0.0176;0.0296;0.0;0.0016;0.0036;0.0069;0.0031;0.0001;0.3372;0.1612;0.0008;0.004;0.0;0.0;599;631;27.5
1228;836;520;2.0;1207;0.004;0.0249;0.0073;0.0178;0.0013;0.0009;0.0234;0.027;0.0258;0.0243;0.0;0.0017;0.003;0.0049;0.0007;0.0001;0.2686;0.1316;0.0009;0.004;0.0;0.0;594;641;19.0
1275;854;517;2.5;1200;0.0016;0.0132;0.0061;0.017;0.005;0.0008;0.016;0.0245;0.0153;0.0689;0.0001;0.0013;0.003;0.0018;0.0024;0.0001;0.3212;0.1463;0.0008;0.004;0.003;0.0;682;706;24.5
1214;850;507;2.0;1250;0.0093;0.0123;0.0065;0.013;0.0012;0.0002;0.0006;0.0267;0.0246;0.0006;0.0001;0.0012;0.003;0.0021;0.0008;0.0001;0.2599;0.2083;0.0006;0.0;0.0;0.0;390;503;40.5
1202;833;578;3.9;1500;0.0016;0.0109;0.0049;0.015;0.0013;0.0004;0.0002;0.0305;0.029;0.0316;0.0;0.0013;0.0027;0.0021;0.0009;0.0018;0.2983;0.1926;0.0008;0.002;0.0;0.0;455;562;27.5
1207;891;682;2.75;1260;0.009;0.0124;0.0048;0.0139;0.0022;0.0013;0.001;0.0296;0.027;0.047;0.0001;0.0016;0.0041;0.0011;0.0006;0.0007;0.0257;0.0113;0.0005;0.001;0.003;0.0;209;293;48.5
1231;875;652;2.0;1120;0.0056;0.2768;0.0109;0.7231;0.0039;0.0052;0.0015;0.0334;0.0323;0.0183;0.0002;0.0035;0.0031;0.0012;0.0017;0.0016;0.3138;0.1551;0.0656;0.0;0.0;0.0;358;468;36.5
1206;843;599;4.0;1250;0.0078;0.013;0.006;0.0138;0.0007;0.0002;0.022;0.0308;0.0289;0.0012;0.0;0.001;0.0034;0.003;0.0007;0.0001;0.1984;0.1084;0.0005;0.003;0.003;0.0;439;499;32.0
1247;825;520;8.0;1210;0.0019;0.0133;0.0068;0.0269;0.0027;0.001;0.0323;0.0322;0.0304;0.0236;0.0001;0.0011;0.0031;0.0051;0.0025;0.0001;0.2751;0.1464;0.0009;0.003;0.0;0.0;460;557;29.0
1220;843;554;6.0;1485;0.0036;0.0162;0.0077;0.0167;0.0051;0.0001;0.0141;0.0344;0.0319;0.001;0.0001;0.001;0.0027;0.0009;0.0003;0.0001;0.2024;0.1004;0.0004;0.003;0.0;0.0;407;463;40.5
1204;883;596;2.75;1215;0.013;0.0145;0.0083;0.0228;0.0029;0.0001;0.0001;0.0285;0.0267;0.0003;0.0;0.003;0.0024;0.0009;0.0006;0.0006;0.1211;0.0801;0.0004;0.003;0.0;0.0;339;390;38.0
1199;833;577;5.5;1015;0.0069;0.0134;0.0075;0.0169;0.0038;0.0014;0.0006;0.0342;0.0312;0.0015;0.0003;0.0024;0.0025;0.001;0.0016;0.0004;0.2387;0.1655;0.0005;0.006;0.0;0.0;400;488;30.5
1186;900;627;3.5;1240;0.004;0.009;0.0052;0.008;0.0018;0.0001;0.0001;0.0442;0.0424;0.0001;0.0016;0.0005;0.0021;0.0002;0.0002;0.0001;0.0699;0.0569;0.0001;0.001;0.002;0.0;212;316;49.0
1219;862;587;4.0;1500;0.0053;0.0119;0.0056;0.0129;0.0001;0.0003;0.017;0.02;0.0179;0.0138;0.0;0.0011;0.0036;0.0051;0.0034;0.0001;0.2869;0.1487;0.0008;0.005;0.0;0.0;462;536;33.0
1199;854;548;3.0;1030;0.0033;0.0099;0.0074;0.013;0.0001;0.0012;0.0032;0.0257;0.0248;0.0285;0.0001;0.0019;0.0028;0.0049;0.0008;0.0001;0.3048;0.198;0.0004;0.004;0.004;0.0;457;549;34.5
1207;898;586;3.0;1065;0.0079;0.0119;0.0064;0.0106;0.0013;0.0001;0.0005;0.0273;0.0252;0.0003;0.0015;0.0007;0.0029;0.0017;0.0006;0.0002;0.1213;0.0865;0.0007;0.003;0.0;0.0;274;373;47.0
1209;899;683;3.5;865;0.0313;0.0282;0.0113;0.024;0.0001;0.0012;0.001;0.0443;0.0394;0.0916;0.0001;0.0009;0.0022;0.0001;0.0001;0.0001;0.04;0.02;0.0012;0.006;0.0;0.0;169;296;48.0
1217;841;561;5.1;1265;0.0036;0.0093;0.0047;0.0106;0.0001;0.0002;0.0528;0.0236;0.0222;0.0327;0.0;0.0013;0.0028;0.0057;0.002;0.0001;0.3345;0.1569;0.0004;0.004;0.0;0.0;570;616;24.0
1191;886;642;2.3;935;0.0109;0.0112;0.0066;0.0096;0.0024;0.0004;0.0004;0.0304;0.0257;0.0003;0.0016;0.0012;0.0036;0.0007;0.0005;0.0001;0.0634;0.0507;0.0003;0.002;0.001;0.0;224;321;49.0
1205;898;702;2.75;1015;0.0141;0.0134;0.0065;0.013;0.0001;0.0001;0.0001;0.0336;0.0283;0.0001;0.0012;0.002;0.0028;0.0007;0.0007;0.0004;0.08;0.06;0.0001;0.002;0.004;0.0;231;320;50.0
1190;827;498;15.99;1150;0.0036;0.0177;0.008;0.0187;0.0054;0.0002;0.0172;0.0252;0.0218;0.0199;0.0002;0.0009;0.0026;0.001;0.0003;0.0001;0.2987;0.2002;0.0005;0.005;0.0;0.0;389;513;30.0
1186;856;625;2.0;925;0.0065;0.0154;0.0055;0.0104;0.0013;0.0001;0.0001;0.0429;0.039;0.0003;0.0017;0.0037;0.002;0.0;0.0001;0.0001;0.07;0.05;0.0017;0.002;0.0;0.0;192;292;44.5
1202;860;570;8.0;1390;0.0014;0.0146;0.0064;0.0203;0.0007;0.001;0.0263;0.0213;0.0196;0.0141;0.0001;0.0016;0.003;0.0053;0.0027;0.0001;0.2713;0.14;0.0009;0.004;0.0;0.0;472;553;28.5
1194;850;551;4.0;1160;0.007;0.2552;0.008;0.3413;0.0024;0.0023;0.0019;0.0244;0.0219;0.0307;0.0002;0.0014;0.0026;0.0022;0.0014;0.0001;0.2395;0.1448;0.0009;0.0;0.0;0.0;419;530;36.0
1182;823;544;9.0;1070;0.0023;0.0131;0.0065;0.0154;0.0033;0.0011;0.001;0.0307;0.0289;0.0298;0.0002;0.0024;0.0025;0.0013;0.0004;0.0001;0.3185;0.2124;0.0004;0.004;0.0;0.0;467;567;27.0
1222;870;578;3.0;1530;0.0069;0.011;0.0076;0.0146;0.0034;0.0004;0.005;0.0335;0.0296;0.0007;0.0002;0.0028;0.0028;0.0006;0.0003;0.0008;0.1083;0.0887;0.0006;0.003;0.003;0.0;340;404;43.0
1195;867;643;2.3;1238;0.007;0.0099;0.0044;0.0083;0.0023;0.0003;0.0001;0.0437;0.0408;0.0001;0.0014;0.0009;0.0025;0.0002;0.0003;0.0001;0.0646;0.0487;0.0001;0.001;0.004;0.0;246;334;48.0
1257;845;596;2.3;1120;0.0092;0.2792;0.0822;0.3342;0.001;0.0021;0.0015;0.0219;0.0187;0.005;0.0004;0.0086;0.0033;0.0013;0.001;0.0004;0.25;0.15;0.0001;0.0;0.0;0.0;402;516;41.0
1217;839;519;2.0;1250;0.0048;0.0129;0.0065;0.0165;0.0006;0.0005;0.0133;0.0287;0.0268;0.0138;0.0001;0.0012;0.0033;0.0037;0.0006;0.0001;0.1972;0.108;0.0007;0.004;0.0;0.0;415;476;27.0
1212;848;522;2.0;1030;0.0027;0.011;0.0063;0.0127;0.0013;0.0003;0.0292;0.0337;0.0328;0.0141;0.0001;0.0016;0.0027;0.0021;0.0007;0.0025;0.2006;0.1068;0.0008;0.003;0.0;0.0;466;488;23.0
1185;873;588;2.6;1219;0.0108;0.0218;0.0058;0.0178;0.0016;0.0003;0.0007;0.0291;0.0259;0.0003;0.0014;0.0017;0.0025;0.0015;0.0006;0.0003;0.1369;0.0998;0.0007;0.002;0.0;0.0;290;366;44.0
1117;869;691;2.61;1264;0.0024;0.0082;0.0077;0.0137;0.0008;0.0002;0.0003;0.2489;0.2463;0.0002;0.0;0.0008;0.0017;0.0001;0.0001;0.0001;0.06;0.03;0.0013;0.001;0.001;0.0;198;344;44.0
1233;841;559;3.0;1349;0.006;0.0213;0.0052;0.0167;0.0034;0.0005;0.0458;0.0342;0.033;0.0017;0.0001;0.0011;0.0051;0.0012;0.0003;0.0001;0.2154;0.1099;0.0011;0.003;0.0;0.0;532;574;28.5
1189;868;613;2.0;925;0.0086;0.0086;0.0083;0.0121;0.0019;0.0001;0.0001;0.0402;0.0355;0.0001;0.0017;0.0001;0.0036;0.0;0.0003;0.0001;0.07;0.05;0.0001;0.001;0.002;0.0;246;331;44.5
1189;865;568;5.05;1220;0.0029;0.0124;0.0049;0.0151;0.0001;0.0007;0.0264;0.0244;0.0193;0.024;0.0;0.0012;0.0031;0.0052;0.001;0.0001;0.2784;0.141;0.0007;0.004;0.0;0.0;502;555;31.5
1181;873;585;2.75;1285;0.017;0.0115;0.0069;0.0117;0.0019;0.0002;0.0005;0.0214;0.0191;0.0002;0.0001;0.0006;0.0024;0.0015;0.0006;0.0001;0.1125;0.0769;0.0002;0.003;0.0;0.0;273;377;47.0
1209;860;617;2.0;1225;0.0082;0.0088;0.0061;0.015;0.0016;0.0001;0.0001;0.0349;0.0277;0.0002;0.0012;0.0011;0.0024;0.0004;0.0004;0.0001;0.071;0.0544;0.0001;0.001;0.002;0.0;243;332;46.0
1175;865;589;7.1;1260;0.0087;0.0097;0.0062;0.0163;0.0001;0.0001;0.0001;0.0483;0.042;0.0001;0.0001;0.0005;0.0018;0.0001;0.0003;0.0001;0.19;0.14;0.001;0.003;0.002;0.0;313;423;35.0
1208;896;588;2.75;900;0.0168;0.0113;0.0053;0.0141;0.002;0.0003;0.0007;0.0286;0.0274;0.0004;0.0001;0.0007;0.0027;0.0018;0.0007;0.0001;0.1076;0.0696;0.0005;0.002;0.0;0.0;317;370;42.5
1207;858;613;2.0;1050;0.0072;0.0127;0.0078;0.0145;0.001;0.0001;0.0001;0.0265;0.0231;0.0001;0.0046;0.0009;0.0023;0.0;0.0001;0.0001;0.08;0.08;0.0018;0.002;0.0;0.0;278;347;33.0
1204;867;620;2.0;1260;0.0111;0.0103;0.0058;0.015;0.0025;0.0001;0.0002;0.0354;0.0325;0.0001;0.0036;0.001;0.0027;0.0005;0.0002;0.0001;0.0716;0.0668;0.0001;0.002;0.0;0.0;206;309;45.0
1172;851;580;3.8;940;0.0075;0.0097;0.0039;0.016;0.0019;0.0005;0.0009;0.0374;0.0341;0.0207;0.0011;0.0006;0.0022;0.0012;0.0006;0.0001;0.1942;0.1588;0.0005;0.003;0.0;0.0;373;454;39.0
1225;851;554;3.0;1110;0.0062;0.299;0.0101;0.3389;0.0008;0.0023;0.0009;0.0339;0.0316;0.0288;0.0003;0.001;0.006;0.0021;0.0012;0.0001;0.2408;0.1474;0.0003;0.0;0.0;0.0;421;521;42.5
1214;896;642;2.3;1239;0.0109;0.0155;0.0108;0.0225;0.0046;0.0009;0.0005;0.0422;0.0411;0.0002;0.0015;0.0031;0.0025;0.0005;0.0003;0.0001;0.0751;0.0585;0.0002;0.003;0.002;0.0;233;334;50.0
1191;875;589;2.75;1130;0.0141;0.009;0.0048;0.0128;0.0008;0.0001;0.0001;0.0253;0.0215;0.0003;0.0001;0.0006;0.0032;0.0012;0.0006;0.0001;0.1128;0.076;0.0003;0.003;0.0;0.0;276;377;47.5
1171;869;570;2.75;980;0.0081;0.0118;0.0109;0.0185;0.0016;0.0001;0.0001;0.0343;0.0311;0.0003;0.0001;0.0024;0.0027;0.0;0.0001;0.0001;0.13;0.09;0.0022;0.002;0.0;0.0;278;375;46.0
1207;827;530;14.6;1170;0.0063;0.0118;0.0059;0.0118;0.003;0.0003;0.0001;0.0311;0.0277;0.0249;0.0013;0.0006;0.0024;0.0004;0.0003;0.0001;0.1936;0.1596;0.0001;0.005;0.0;0.0;348;461;30.5
1190;869;621;2.75;1265;0.0137;0.0099;0.0058;0.0084;0.0012;0.0001;0.0001;0.0265;0.0223;0.0001;0.0;0.0003;0.0025;0.0007;0.0008;0.0001;0.0896;0.0664;0.0004;0.0;0.0;0.0;281;355;45.5
1209;853;584;3.7;1080;0.0087;0.0117;0.0057;0.0138;0.0017;0.0002;0.0001;0.0305;0.0274;0.0005;0.0001;0.002;0.0025;0.0011;0.0006;0.001;0.2237;0.1757;0.0005;0.003;0.0;0.0;414;458;40.5
1243;849;523;2.5;1400;0.0021;0.0121;0.0056;0.0122;0.0001;0.0009;0.0477;0.0353;0.0341;0.0234;0.0001;0.0011;0.0031;0.0055;0.0007;0.0001;0.2901;0.1387;0.0003;0.005;0.0;0.0;561;603;20.0
1190;795;505;9.75;1100;0.0027;0.0117;0.006;0.0145;0.0001;0.0001;0.0301;0.0348;0.0333;0.0196;0.0;0.0009;0.0034;0.0061;0.0027;0.0001;0.2967;0.1346;0.0003;0.004;0.0;0.0;508;553;26.0
1109;877;695;2.61;1110;0.0029;0.0077;0.0081;0.0133;0.0013;0.0001;0.001;0.2858;0.2848;0.0003;0.0001;0.0021;0.0019;0.0001;0.0001;0.0001;0.07;0.03;0.0022;0.001;0.001;0.0;285;378;37.5
1208;865;619;2.0;925;0.0103;0.0143;0.0074;0.0166;0.0032;0.0001;0.0001;0.0398;0.0357;0.0001;0.0013;0.0009;0.0027;0.0003;0.0003;0.0001;0.0678;0.0507;0.0001;0.001;0.003;0.0;256;335;46.5
1222;841;524;2.0;1207;0.0033;0.0143;0.006;0.0164;0.0001;0.0007;0.0259;0.0227;0.0208;0.024;0.0;0.001;0.0031;0.0048;0.0007;0.0001;0.2723;0.1344;0.0009;0.005;0.0;0.0;574;630;19.0
1180;877;583;2.75;1600;0.015;0.0108;0.0077;0.0115;0.0021;0.0001;0.0001;0.0233;0.0163;0.0002;0.0001;0.0009;0.0024;0.0005;0.0003;0.0001;0.1056;0.0725;0.0001;0.005;0.0;0.0;284;382;46.0
1224;861;550;4.0;1100;0.0022;0.0111;0.0042;0.0131;0.0001;0.0012;0.0153;0.0447;0.0421;0.0784;0.0;0.0009;0.0026;0.0033;0.0023;0.0001;0.24;0.1131;0.0006;0.003;0.0;0.0;592;640;26.0
1210;831;556;6.0;1180;0.0112;0.0123;0.0065;0.0133;0.001;0.0001;0.0006;0.0346;0.0293;0.0004;0.0;0.0007;0.0029;0.002;0.0009;0.0001;0.2098;0.1596;0.0004;0.003;0.0;0.0;377;458;33.0
1203;866;581;3.5;1490;0.004;0.0132;0.0087;0.0179;0.0001;0.0001;0.0163;0.0304;0.0289;0.0009;0.0;0.001;0.0028;0.0035;0.0007;0.0001;0.2188;0.1108;0.0004;0.005;0.0;0.0;438;487;38.0
1186;926;572;9.1;1210;0.0095;0.01;0.0045;0.0083;0.002;0.0001;0.0001;0.0236;0.0214;0.0003;0.0001;0.0009;0.0025;0.0011;0.0006;0.0002;0.0476;0.0267;0.0001;0.001;0.003;0.0;227;315;58.0
1217;868;571;8.0;1390;0.0024;0.0133;0.0076;0.0157;0.0059;0.0001;0.0255;0.0215;0.02;0.0154;0.0002;0.0011;0.0027;0.0014;0.0015;0.0001;0.2651;0.1349;0.0007;0.003;0.0;0.0;467;545;29.0
1206;844;562;7.0;1085;0.0018;0.0091;0.0055;0.0135;0.0001;0.0005;0.0017;0.029;0.0272;0.0157;0.0001;0.0012;0.0027;0.005;0.0023;0.0001;0.3789;0.233;0.0006;0.004;0.0;0.0;448;568;33.5
1206;834;580;6.0;1520;0.0026;0.0101;0.0049;0.0144;0.0046;0.0001;0.0003;0.0351;0.0311;0.0293;0.0003;0.0006;0.0024;0.0008;0.0004;0.0001;0.3015;0.1981;0.0001;0.005;0.0;0.0;436;544;25.5
1175;837;647;9.5;1250;0.0032;0.0101;0.2455;0.2379;0.0003;0.0003;0.0001;0.0364;0.035;0.0031;0.0002;0.0015;0.0024;0.0025;0.0025;0.0001;0.6383;0.524;0.0001;0.005;0.0;0.0;503;813;20.0
1224;872;558;3.23;1551;0.0029;0.022;0.0122;0.0163;0.0001;0.0001;0.0015;0.0409;0.0394;0.001;0.0;0.0014;0.0035;0.0049;0.0014;0.0001;0.2747;0.1364;0.0006;0.003;0.002;0.0;374;464;40.0
1196;865;543;2.3;1182;0.0077;0.0117;0.0052;0.0131;0.0015;0.0001;0.0001;0.0308;0.0299;0.0138;0.0011;0.0011;0.0024;0.0014;0.0007;0.0013;0.2597;0.1886;0.0007;0.003;0.0;0.0;388;496;24.5
1124;890;679;2.61;1255;0.0022;0.0077;0.0048;0.0122;0.0009;0.0001;0.0012;0.2582;0.2575;0.0003;0.0001;0.002;0.0019;0.0001;0.0002;0.0001;0.05;0.05;0.0018;0.001;0.001;0.0;282;394;40.5
1169;847;578;3.0;1250;0.0061;0.0102;0.0049;0.0094;0.0005;0.0001;0.0001;0.0279;0.026;0.0006;0.0005;0.0008;0.0028;0.0014;0.0008;0.0001;0.2059;0.1626;0.0002;0.004;0.0;0.0;362;465;37.0
1219;858;557;3.2;1120;0.0025;0.0144;0.0058;0.0142;0.0001;0.0001;0.0484;0.0247;0.0235;0.0019;0.0;0.0011;0.0033;0.0069;0.0028;0.0001;0.3556;0.1638;0.0011;0.004;0.0;0.0;563;610;27.0
1187;879;578;2.75;1500;0.0106;0.0245;0.0082;0.0253;0.0029;0.0002;0.0001;0.0262;0.0237;0.0003;0.0;0.0034;0.0023;0.0008;0.0007;0.0015;0.1214;0.0815;0.0009;0.003;0.0;0.0;296;371;45.0
1221;871;590;3.5;1120;0.0029;0.0118;0.0068;0.0144;0.004;0.0002;0.0244;0.0353;0.0349;0.0263;0.0002;0.0019;0.0033;0.0015;0.0004;0.0024;0.2679;0.1327;0.0006;0.006;0.0;0.0;475;530;33.5
1227;868;617;3.0;1250;0.0008;0.0114;0.0071;0.1433;0.0002;0.0001;0.0002;0.0213;0.0196;0.0014;0.0001;0.001;0.0027;0.003;0.0024;0.0001;0.595;0.4997;0.0004;0.004;0.003;0.0;581;807;27.0
1205;904;680;3.5;920;0.0067;0.0104;0.0042;0.013;0.0008;0.0002;0.0001;0.0227;0.0195;0.0484;0.0;0.001;0.002;0.0;0.0001;0.0002;0.03;0.01;0.0016;0.002;0.003;0.0;190;269;45.0
1234;852;665;3.0;1250;0.0003;0.013;0.0079;0.1996;0.0011;0.0006;0.0001;0.0231;0.0161;0.0021;0.0002;0.0001;0.0027;0.0008;0.0017;0.0002;0.7213;0.6502;0.0001;0.005;0.0;0.0;417;763;23.0
1205;869;580;3.0;1020;0.0038;0.013;0.009;0.0169;0.0039;0.0001;0.0144;0.0385;0.0371;0.0006;0.0;0.0019;0.0028;0.001;0.0003;0.0001;0.2061;0.1065;0.0004;0.003;0.0;0.0;420;466;36.0
1198;833;577;3.9;1500;0.0027;0.0103;0.0059;0.012;0.0001;0.0006;0.0014;0.043;0.0407;0.0295;0.0001;0.0014;0.0025;0.0042;0.0011;0.0001;0.2854;0.1814;0.0006;0.005;0.0;0.0;427;528;28.0
1180;840;620;2.5;1250;0.0014;0.0084;0.0062;0.0149;0.0003;0.0001;0.0001;0.0298;0.027;0.0014;0.0001;0.0009;0.0029;0.0025;0.0024;0.0001;0.2353;0.1613;0.0005;0.005;0.0;0.0;385;466;39.0
1183;904;707;2.75;1095;0.0097;0.0112;0.0056;0.0104;0.0019;0.0001;0.0001;0.0333;0.0308;0.0001;0.0014;0.0008;0.0024;0.0006;0.0006;0.0008;0.0619;0.0491;0.0003;0.001;0.002;0.0;190;294;47.5
1191;872;615;2.0;930;0.0073;0.0076;0.0051;0.0124;0.0011;0.0003;0.0007;0.0308;0.0275;0.0001;0.0016;0.0003;0.0029;0.0;0.0003;0.0001;0.08;0.06;0.0001;0.003;0.003;0.0;249;339;46.5
1177;879;674;4.5;1214;0.0073;0.0084;0.007;0.0082;0.0016;0.0001;0.0001;0.025;0.0225;0.0005;0.0;0.0003;0.0025;0.0002;0.0003;0.0001;0.0441;0.0276;0.0001;0.001;0.0;0.0;268;329;42.0
1193;918;639;3.5;1046;0.0062;0.0146;0.0055;0.0111;0.0024;0.0009;0.0003;0.0332;0.0298;0.0496;0.0002;0.0013;0.0037;0.0004;0.0003;0.0001;0.0248;0.0115;0.0002;0.001;0.003;0.0;212;297;44.0
1198;868;564;5.5;1200;0.0018;0.0184;0.0112;0.0247;0.0001;0.0001;0.0224;0.025;0.0231;0.0246;0.0;0.0014;0.0029;0.0041;0.0008;0.0001;0.2752;0.1393;0.0005;0.004;0.0;0.0;497;547;29.0
1194;891;702;2.75;1015;0.0091;0.0125;0.0054;0.0091;0.0024;0.0001;0.0001;0.0387;0.0352;0.0002;0.0016;0.001;0.0027;0.0004;0.0003;0.0001;0.069;0.0559;0.0001;0.002;0.003;0.0;238;333;45.5
1183;888;620;2.75;1600;0.0175;0.0085;0.0034;0.0061;0.0004;0.0001;0.0001;0.0243;0.0204;0.0003;0.0;0.0002;0.0022;0.0014;0.0007;0.0001;0.1397;0.0961;0.0001;0.003;0.0;0.0;282;388;51.0
1174;836;586;2.75;1000;0.0112;0.0091;0.0064;0.0126;0.0022;0.0001;0.0004;0.048;0.0448;0.0004;0.0001;0.003;0.0033;0.0;0.0003;0.0001;0.09;0.06;0.0001;0.004;0.0;0.0;330;412;39.0
1208;853;618;2.5;1090;0.0017;0.0105;0.0069;0.0133;0.0023;0.0001;0.0005;0.0251;0.0233;0.0247;0.0001;0.0012;0.0029;0.0015;0.0025;0.0001;0.4018;0.2532;0.0003;0.004;0.0;0.0;478;570;40.5
1210;844;589;2.5;1060;0.0111;0.0142;0.0076;0.0118;0.0023;0.0001;0.0001;0.0354;0.03;0.0003;0.0001;0.0008;0.0025;0.0012;0.001;0.0003;0.0902;0.0668;0.0002;0.003;0.0;0.0;329;392;35.0
1221;911;680;2.75;1225;0.0071;0.0093;0.0055;0.0113;0.0023;0.0007;0.0004;0.0251;0.0232;0.0488;0.0001;0.0012;0.0021;0.0005;0.0003;0.0001;0.025;0.0109;0.0001;0.002;0.0;0.0;203;293;54.5
1187;893;617;2.75;914;0.0076;0.0096;0.0074;0.012;0.0009;0.0001;0.0001;0.0445;0.0416;0.0001;0.0015;0.0015;0.0021;0.0;0.0001;0.0001;0.06;0.05;0.0015;0.001;0.003;0.0;248;339;49.0
1137;868;650;2.75;1020;0.0043;0.0077;0.0057;0.0177;0.0011;0.0001;0.0009;0.232;0.2313;0.0004;0.0002;0.0018;0.0022;0.0001;0.0001;0.0001;0.05;0.05;0.0016;0.001;0.002;0.0;277;408;36.0
1190;893;570;2.75;900;0.0129;0.0146;0.0067;0.0165;0.0005;0.0001;0.0002;0.0278;0.0234;0.0008;0.0;0.0014;0.0027;0.0009;0.0006;0.0002;0.13;0.09;0.0001;0.003;0.0;0.0;296;379;44.5
1224;847;545;3.0;1175;0.0086;0.2636;0.0106;0.3383;0.0043;0.0027;0.0021;0.0231;0.0212;0.029;0.0004;0.0019;0.0029;0.0012;0.001;0.0001;0.2483;0.1544;0.0007;0.0;0.0;0.0;419;505;31.0
1179;837;584;8.0;1030;0.0033;0.011;0.0066;0.0167;0.0013;0.0005;0.0009;0.0261;0.0252;0.0312;0.0001;0.0047;0.0026;0.0025;0.0007;0.0025;0.296;0.1884;0.0011;0.003;0.0;0.0;455;543;30.0
1194;858;581;2.0;1160;0.0084;0.0135;0.0067;0.0159;0.0018;0.0005;0.0015;0.0347;0.0336;0.0025;0.0003;0.0014;0.0037;0.0023;0.0007;0.0001;0.2279;0.1771;0.0008;0.003;0.0;0.0;360;459;37.5
1213;819;574;3.75;1190;0.0071;0.0171;0.0071;0.0151;0.0025;0.0001;0.0004;0.03;0.0257;0.0001;0.0017;0.0011;0.0042;0.0015;0.0006;0.0003;0.0714;0.0597;0.0004;0.001;0.002;0.0;384;445;31.0
1200;838;545;3.0;1250;0.0041;0.0199;0.012;0.0117;0.0001;0.0001;0.0422;0.0348;0.0318;0.0009;0.0;0.001;0.0032;0.0035;0.0007;0.0001;0.217;0.1106;0.0002;0.003;0.0;0.0;518;555;32.0
1218;837;552;2.75;1090;0.007;0.29;0.0053;0.3445;0.0009;0.0021;0.0013;0.0268;0.0244;0.0317;0.0002;0.0007;0.0025;0.0021;0.0016;0.0001;0.259;0.1625;0.0002;0.0;0.0;0.0;440;534;35.5
1257;859;622;3.2;1140;0.0014;0.2989;0.0086;0.5887;0.0037;0.0034;0.0019;0.0283;0.0262;0.0866;0.0003;0.0017;0.0039;0.0011;0.002;0.0015;0.3049;0.1626;0.0005;0.004;0.003;0.0;592;652;23.5
1201;879;617;2.75;1215;0.012;0.012;0.0049;0.0097;0.0016;0.0003;0.0007;0.0252;0.0225;0.0001;0.0001;0.0007;0.0027;0.0012;0.0006;0.0004;0.0658;0.0437;0.0006;0.0;0.0;0.0;248;327;51.0
1228;896;554;4.02;1458;0.0021;0.0141;0.0052;0.0158;0.0051;0.0001;0.0017;0.044;0.0438;0.0019;0.0001;0.0017;0.003;0.0021;0.0007;0.0062;0.3721;0.1795;0.0011;0.003;0.001;0.0;425;520;39.0
1174;922;690;4.52;1039;0.0073;0.0137;0.006;0.0095;0.002;0.0011;0.0002;0.0423;0.0389;0.0621;0.0004;0.0018;0.003;0.0006;0.0002;0.0001;0.0239;0.0119;0.0005;0.001;0.002;0.0;195;290;43.0
1173;828;579;3.5;1500;0.013;0.0187;0.0075;0.0137;0.0016;0.0002;0.0006;0.0292;0.0253;0.0003;0.0001;0.0015;0.003;0.0018;0.0006;0.0001;0.1949;0.1514;0.0007;0.003;0.0;0.0;376;442;39.5
1230;834;562;9.8;1500;0.0043;0.0106;0.0073;0.0148;0.0063;0.0002;0.0523;0.023;0.0214;0.033;0.0001;0.002;0.0025;0.0018;0.0021;0.0021;0.3353;0.159;0.0012;0.004;0.0;0.0;564;636;18.5
